sku,name,brand,price,special_price,url,image,discount
430FBSHFF4A58BGS,Go Walk Max Cushioning Arch Fit,Skechers,Rp 1.599.000,,https://www.zalora.co.id/p/skechers-go-walk-max-cushioning-arch-fit-black-4917977,https://dynamic.zacdn.com/hptmGGOi1nv6kVnG9bGxwuqmacQ=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/skechers-8713-7797194-1.jpg,
5B759SHCCE8338GS,Sonic 7 Running Shoes,Under Armour,Rp 2.099.000,Rp 1.679.200,https://www.zalora.co.id/p/under-armour-sonic-7-running-shoes-black-5000198,https://dynamic.zacdn.com/a2cUtZRq6kdmWvR7OWD8Jl-2Pfo=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-4032-8910005-1.jpg,20% OFF
CBFB3SH332BE9EGS,910Nineten HIROSHI Sepatu Lari - HIJAU-TOSCA/HIJAU-TUA,910,Rp 699.900,Rp 649.900,https://www.zalora.co.id/p/910-910nineten-hiroshi-sepatu-lari-hijau-tosca-hijau-tua-green-4389323,https://dynamic.zacdn.com/sTOKXFtCVjmsYLcLt48YrIh4bjw=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-6435-3239834-1.jpg,7% OFF
25A40KS004C0E6GS,Rush Runner 5 Elastic Lace & Top Strap,Reebok,Rp 499.000,Rp 449.100,https://www.zalora.co.id/p/reebok-rush-runner-5-elastic-lace-top-strap-multi-4876213,https://dynamic.zacdn.com/-fNNo0wE9arqnRcXzeVcs8jRE8s=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/reebok-5238-3126784-1.jpg,10% OFF
63A75SH334BF54GS,Infinite Men's Running Shoes,Under Armour,Rp 1.599.000,,https://www.zalora.co.id/p/under-armour-infinite-men-s-running-shoes-white-5013627,https://dynamic.zacdn.com/H1EYEdylcb20APbTy7Pl0sxOsPI=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6928-7263105-1.jpg,
C34A8SHCB84ACEGS,Charged Assert 10 Men's Running Shoes,Under Armour,Rp 999.000,Rp 949.050,https://www.zalora.co.id/p/under-armour-charged-assert-10-men-s-running-shoes-grey-4997307,https://dynamic.zacdn.com/PyMnwBQTj62xSGhHvX9zk-NP1j0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6861-7037994-1.jpg,5% OFF
138A8SHF4FAD14GS,CMFT Era Shoes,Jordan,Rp 1.909.000,,https://www.zalora.co.id/p/jordan-cmft-era-shoes-white-4976541,https://dynamic.zacdn.com/XGMvNHWHmkkEnbL8ow3bKZTLnfg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/jordan-1904-1456794-1.jpg,
DE970SH6F50880GS,Cloudrunner 2 Running Shoes,On,Rp 2.500.000,,https://www.zalora.co.id/p/on-cloudrunner-2-running-shoes-multi-4619809,https://dynamic.zacdn.com/TjISxvkCi3GhvtE52c1pv-dNG0U=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/on-4588-9089164-1.jpg,
8C3F7SH07803E7GS,Sepatu Wanita Running Multicolor Detail Tali Ikat Premium Quality - Biru,Evernoon,Rp 669.000,Rp 267.000,https://www.zalora.co.id/p/evernoon-sepatu-wanita-running-multicolor-detail-tali-ikat-premium-quality-biru-blue-3090832,https://dynamic.zacdn.com/4s3_AtbH9dPCMOtueV0NkCagHEk=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/evernoon-6742-2380903-1.jpg,60% OFF
F2FDESH9B969E4GS,Eagle Sepatu Running Nomad - ABU MUDA/ABU TUA,Eagle,Rp 319.900,,https://www.zalora.co.id/p/eagle-eagle-sepatu-running-nomad-abu-muda-abu-tua-4462452,https://dynamic.zacdn.com/mhhO203iwYNFHxbNuCckICXJLG8=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/eagle-9559-2542644-1.jpg,
CEF09SHE3F6E04GS,Shift Men's Running Shoes,Under Armour,Rp 2.099.000,,https://www.zalora.co.id/p/under-armour-shift-men-s-running-shoes-black-5013325,https://dynamic.zacdn.com/6SRAuSllXpdAOYQSBatAlBM2xc0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6912-5233105-1.jpg,
F2762SHE572F9FGS,Interact Run Shoes,Nike,Rp 1.199.000,Rp 959.200,https://www.zalora.co.id/p/nike-interact-run-shoes-grey-4904235,https://dynamic.zacdn.com/BJgTHTp8H8sSEpFxulHBTgYWKzg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-3000-5324094-1.jpg,20% OFF
B3D94SHAAAA401GS,Galaxy 7 Running Shoes,ADIDAS,Rp 850.000,,https://www.zalora.co.id/p/adidas-galaxy-7-running-shoes-white-4983372,https://dynamic.zacdn.com/zyDACvKRSzvD_8gEiZhIvQZ8zgM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-6439-2733894-1.jpg,
79E25SH29EC151GS,Pureboost 5 Running Shoes,ADIDAS,Rp 2.100.000,Rp 1.890.000,https://www.zalora.co.id/p/adidas-pureboost-5-running-shoes-green-4493424,https://dynamic.zacdn.com/70ZhhsKzhE0fh4y50s2xt2dsD-Y=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-8955-4243944-1.jpg,10% OFF
F9FA1SH00D6782GS,Cloudswift 3 Running Shoes,On,Rp 2.700.000,,https://www.zalora.co.id/p/on-cloudswift-3-running-shoes-multi-4572940,https://dynamic.zacdn.com/eJaJJvzlrIl3J8RnQ_MVUrjLW5Q=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/on-6205-0492754-1.jpg,
D52ADSHDB735E8GS,Ultraboost 5 Shoes,ADIDAS,Rp 3.000.000,Rp 2.700.000,https://www.zalora.co.id/p/adidas-ultraboost-5-shoes-beige-4983324,https://dynamic.zacdn.com/_-0RMxhEbAObw1xUmj-fNGQPM0s=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-6487-4233894-1.jpg,10% OFF
6EA83SHC25DA73GS,Arishi Performance Shoes,New Balance,Rp 1.299.000,,https://www.zalora.co.id/p/new-balance-arishi-performance-shoes-blue-5038600,https://dynamic.zacdn.com/_F5McOgKKDbbpFalQLY9JNEtzbA=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/new-balance-0258-0068305-1.jpg,
0DD73SHBC03CEEGS,910 nineten REISHIKA BOLSTER seaptu lari - HITAM/JINGGA/PUTIH,910,Rp 649.900,Rp 599.900,https://www.zalora.co.id/p/910-910-nineten-reishika-bolster-seaptu-lari-hitam-jingga-putih-black-4170311,https://dynamic.zacdn.com/A7D-o6pdeZW8Y1onng9w_SCw8Og=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-6427-1130714-1.jpg,8% OFF
4E4B4SHD8B21E6GS,Terrex Soulstride Trail Running Shoes,ADIDAS,Rp 1.400.000,,https://www.zalora.co.id/p/adidas-terrex-soulstride-trail-running-shoes-black-4891713,https://dynamic.zacdn.com/yEjKmkHuXw42ubaYReMtA4TcK7A=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-0673-3171984-1.jpg,
4EC66SHD2A26FAGS,Phantom 4 Shoes,Under Armour,Rp 2.799.000,,https://www.zalora.co.id/p/under-armour-phantom-4-shoes-yellow-4775325,https://dynamic.zacdn.com/j7yxloxW-SYJOKTPMQFT3AAeRLs=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-4716-5235774-1.jpg,
6872ASH41F3F1BGS,Adizero SL 2,ADIDAS,Rp 2.000.000,,https://www.zalora.co.id/p/adidas-adizero-sl-2-black-4983644,https://dynamic.zacdn.com/b_e_S5qa6BffHI_ksPiUx7HWKKI=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-4569-4463894-1.jpg,
7C03BSH8CCC91FGS,PUMA Liberate NITRO 2 Men's Running Shoes,PUMA,Rp 1.999.000,Rp 1.239.380,https://www.zalora.co.id/p/puma-puma-liberate-nitro-2-men-s-running-shoes-black-4279422,https://dynamic.zacdn.com/h0qOsNbgIzEhYw-pmNkvq2ND33U=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/puma-7025-2249724-1.jpg,38% OFF
D4B4FSH9AEE05AGS,Air Zoom Upturn SC Men's Shoes,Nike,Rp 1.499.000,,https://www.zalora.co.id/p/nike-air-zoom-upturn-sc-men-s-shoes-black-4906121,https://dynamic.zacdn.com/oBkvEfVKvhj2mZHsh-0sIWE5ujQ=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-1847-1216094-1.jpg,
0B50BSH9B1F767GS,Cloud 6 Shoes,On,Rp 2.500.000,,https://www.zalora.co.id/p/on-cloud-6-shoes-black-4826101,https://dynamic.zacdn.com/b_-KPSFqNrqWkkOVQkHc8vX2aMM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/on-5312-1016284-1.jpg,
D6302SH5093BF0GS,Surge 4 Men's Running Shoes,Under Armour,Rp 999.000,Rp 799.200,https://www.zalora.co.id/p/under-armour-surge-4-men-s-running-shoes-black-4997243,https://dynamic.zacdn.com/tkz3RaRw0sxViWrxpjQ6O0KSDXE=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6849-3427994-1.jpg,20% OFF
8FFD4SHD9FB393GS,Precise T-Lite Run JG M1 Sepatu Olahraga Lari Pria - Red/Black,Precise,Rp 529.900,,https://www.zalora.co.id/p/precise-precise-t-lite-run-jg-m1-sepatu-olahraga-lari-pria-red-black-red-4208988,https://dynamic.zacdn.com/MgssVICdwErM6XDzot2uOSuHAeA=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/precise-6731-8898024-1.jpg,
0994DSH8858606GS,520,New Balance,Rp 1.299.000,Rp 1.039.200,https://www.zalora.co.id/p/new-balance-520-grey-4875217,https://dynamic.zacdn.com/k15yU3BRNg3LwMJmBnT8Mgvvj3Y=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/new-balance-1455-7125784-1.jpg,20% OFF
D545BSH97B8491GS,Supernova Stride 2 Running Shoes,ADIDAS,Rp 1.900.000,,https://www.zalora.co.id/p/adidas-supernova-stride-2-running-shoes-grey-4793972,https://dynamic.zacdn.com/wm_S93uCKHAmHW8wYBRqPt1oIdo=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-7337-2793974-1.jpg,
9A71CSHE80C20FGS,Cloudswift 4 Running Shoes,On,Rp 2.700.000,,https://www.zalora.co.id/p/on-cloudswift-4-running-shoes-white-4906188,https://dynamic.zacdn.com/FxXpkZjRaQHzD4J4L_Ay6u7-1dI=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/on-1093-8816094-1.jpg,
E6B21SH4F24286GS,ASICS Men GT-2000 14 Standard-1011C056.002,ASICS,Rp 2.099.000,,https://www.zalora.co.id/p/asics-asics-men-gt-2000-14-standard-1011c056-002-multi-4989672,https://dynamic.zacdn.com/0fw5V-o6aKPH42n27rWUNnwj31Y=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-9306-2769894-1.jpg,
583BASHA4C877EGS,Sepatu Cowok Lentur Sporty Sneakers Pria Olahraga Running Breathable QN1915,LURAD,Rp 410.000,Rp 205.000,https://www.zalora.co.id/p/lurad-sepatu-cowok-lentur-sporty-sneakers-pria-olahraga-running-breathable-qn1915-blue-4981248,https://dynamic.zacdn.com/XSxgOqWXa56e0mfhholr-8fzBm4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/lurad-5338-8421894-1.jpg,50% OFF
6BBC5SH76E865AGS,Quest 6 Road Running Shoes,Nike,Rp 1.199.000,,https://www.zalora.co.id/p/nike-quest-6-road-running-shoes-grey-4904531,https://dynamic.zacdn.com/OLXOkLvSjjt2qE0-oVVFcUl4ZT0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-9242-1354094-1.jpg,
4C6AASH912258CGS,Homyped Gibson Sepatu Running Pria,Homyped,Rp 429.900,Rp 249.900,https://www.zalora.co.id/p/homyped-homyped-gibson-sepatu-running-pria-4358485,https://dynamic.zacdn.com/L7D3temJxwR8ai2m6CtEogQHkJA=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/homyped-4856-5848534-1.jpg,42% OFF
BAF0CSH095B14EGS,Questar 3 Running Shoes,ADIDAS,Rp 1.300.000,,https://www.zalora.co.id/p/adidas-questar-3-running-shoes-grey-4902445,https://dynamic.zacdn.com/BQSJZXyEAVY9atEpj_9GUICBmOI=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-8089-5442094-1.jpg,
E40ECSH35082F7GS,ASICS Men Gel-Excite 11 Standard-1011C080.402,ASICS,Rp 1.399.000,,https://www.zalora.co.id/p/asics-asics-men-gel-excite-11-standard-1011c080-402-multi-5030789,https://dynamic.zacdn.com/i-A2kbegp6UCdn5Um2Hq5CVNKss=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-3459-9870305-1.jpg,
1CBFESHE53C9A7GS,ULTRABOOST 1.0 SHOES,ADIDAS,Rp 3.000.000,Rp 2.700.000,https://www.zalora.co.id/p/adidas-ultraboost-1-0-shoes-pink-4968762,https://dynamic.zacdn.com/Oaw5ITg9XPz4FWCIyaj_vablLbg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-0191-2678694-1.jpg,10% OFF
593EBSH5306801GS,Asics Men Gel-Trabuco 13  Standard-1011B973.300,ASICS,Rp 2.099.000,,https://www.zalora.co.id/p/asics-asics-men-gel-trabuco-13-standard-1011b973-300-multi-5095944,https://dynamic.zacdn.com/QgEQl8NG5fHy97GZc0dc5FEgggo=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-6801-4495905-1.jpg,
C2097SHFB2030AGS,Halo Runner Men's Running Shoes,Under Armour,Rp 2.399.000,,https://www.zalora.co.id/p/under-armour-halo-runner-men-s-running-shoes-red-5013392,https://dynamic.zacdn.com/kLRhJZM5--Jw-b3Ox81Vg_rHGC4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-8448-2933105-1.jpg,
4087DSH3C5C5BFGS,Quest 6 Road Running Shoes,Nike,Rp 1.199.000,,https://www.zalora.co.id/p/nike-quest-6-road-running-shoes-white-4904469,https://dynamic.zacdn.com/VcQAwLxR1qqZce2T3xT5osQvZO4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-0937-9644094-1.jpg,
4B5CBSHE7D5DB5GS,Interact Running Shoes,Nike,Rp 1.199.000,Rp 839.300,https://www.zalora.co.id/p/nike-interact-running-shoes-white-4788257,https://dynamic.zacdn.com/bThsGep2UKS_d-T4-_7YkAOm46o=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-8634-7528874-1.jpg,30% OFF
A557BSHD05FACAGS,Surge 4 Men's Running Shoes,Under Armour,Rp 999.000,Rp 949.050,https://www.zalora.co.id/p/under-armour-surge-4-men-s-running-shoes-navy-5013461,https://dynamic.zacdn.com/m_2ZytGeHPeB4zsmo6TkwkoytCs=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6904-1643105-1.jpg,5% OFF
5A432SH3A7F0C6GS,910 Nineten HANNA 2.0 Sepatu Lari - Biru/Hijau Neon,910,Rp 629.900,Rp 579.900,https://www.zalora.co.id/p/910-910-nineten-hanna-2-0-sepatu-lari-biru-hijau-neon-blue-green-4634944,https://dynamic.zacdn.com/4p68gMFnOht38ABMEGME36nPIyg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-4949-4494364-1.jpg,8% OFF
3DBD5SHE5E22F9GS,Flex Experience Run 12 Road Running Shoes,Nike,Rp 919.000,,https://www.zalora.co.id/p/nike-flex-experience-run-12-road-running-shoes-black-4344627,https://dynamic.zacdn.com/5uKOTZFePyf5DtiZM_z-qm7ENI4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-8342-7264434-1.jpg,
286B2SH26E7B8BGS,UA Charged Pursuit 2 Big Logo Running Shoes,Under Armour,Rp 699.000,,https://www.zalora.co.id/p/under-armour-ua-charged-pursuit-2-big-logo-running-shoes-white-2899210,https://dynamic.zacdn.com/PVuejH5MUMDSHl6s7RFB-QWSJRM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-0514-0129982-1.jpg,
9338FSH7D3F632GS,Homyped Pria Sepatu Running-Flux-AbuTua,Homyped,Rp 349.900,,https://www.zalora.co.id/p/homyped-homyped-pria-sepatu-running-flux-abutua-3740279,https://dynamic.zacdn.com/Z5riMBVzRdYs6gV2G2qxDxp5DSo=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/homyped-3143-9720473-1.jpg,
1118DSH00C3728GS,Cloudsurfer Next Running Shoes,On,Rp 2.500.000,,https://www.zalora.co.id/p/on-cloudsurfer-next-running-shoes-multi-4866080,https://dynamic.zacdn.com/cI6sGlGmRP7aHYOhjslkWpk7dx8=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/on-1579-0806684-1.jpg,
B4CBBSH845F904GS,Eagle Sepatu Running Run Breaker - ABU TUA/MERAH,Eagle,Rp 319.900,,https://www.zalora.co.id/p/eagle-eagle-sepatu-running-run-breaker-abu-tua-merah-4215253,https://dynamic.zacdn.com/q_q5G2mMGFbHsNE_qsw_xYsOU3E=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/eagle-9658-3525124-1.jpg,
187E4SHFFAA149GS,Air Max Alpha Trainer 6,Nike,Rp 1.399.000,Rp 1.049.250,https://www.zalora.co.id/p/nike-air-max-alpha-trainer-6-blue-4788423,https://dynamic.zacdn.com/UFVcA8buRt4xGjVPTmFLzrzDK-Y=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-1301-3248874-1.jpg,25% OFF
10571SHC61DFD6GS,Halo Runner Men's Running Shoes,Under Armour,Rp 2.399.000,,https://www.zalora.co.id/p/under-armour-halo-runner-men-s-running-shoes-white-5013961,https://dynamic.zacdn.com/aqNR3q1r0n9GjMA5BaA5mEZxV-s=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-8428-1693105-1.jpg,
68477SH27C821FGS,ASICS Men Gel-Pulse 16 Standard-1011B962.402,ASICS,Rp 1.599.000,,https://www.zalora.co.id/p/asics-asics-men-gel-pulse-16-standard-1011b962-402-multi-5107022,https://dynamic.zacdn.com/k5jp3dvn56q4U5qJw3QNHxkECtg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-1247-2207015-1.jpg,
64A50SHF943749GS,910 Nineten FUUTO HERITAGE Sepatu Sport Style - SAIL,910,Rp 699.900,,https://www.zalora.co.id/p/910-910-nineten-fuuto-heritage-sepatu-sport-style-sail-white-4460588,https://dynamic.zacdn.com/HNbfSG5y20ROsvOS1qDE3ZJQ6i8=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-7719-8850644-1.jpg,
2007ESHDC5BC1AGS,Interact Run Road Running Shoes,Nike,Rp 1.199.000,Rp 839.300,https://www.zalora.co.id/p/nike-interact-run-road-running-shoes-white-4904597,https://dynamic.zacdn.com/fKlWmzfwOgWpoHYUk964-LD1vak=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-3768-7954094-1.jpg,30% OFF
94DEFSHF63D85AGS,Quest 6 Road Running Shoes,Nike,Rp 1.199.000,Rp 959.200,https://www.zalora.co.id/p/nike-quest-6-road-running-shoes-blue-4904410,https://dynamic.zacdn.com/qha3gaqFaHcPe7i80hkipTfAueU=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-2531-0144094-1.jpg,20% OFF
4D1EBSH9212ED0GS,Winflo 11 Shoes,Nike,Rp 1.549.000,,https://www.zalora.co.id/p/nike-winflo-11-shoes-red-4788218,https://dynamic.zacdn.com/AZnqfuJx6z1HsAyN4klPuNZbJhg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-4431-8128874-1.jpg,
9DDB1SH4EC99DBGS,Men's Surge 4 Running Shoes,Under Armour,Rp 999.000,Rp 799.200,https://www.zalora.co.id/p/under-armour-men-s-surge-4-running-shoes-black-4484375,https://dynamic.zacdn.com/C1ZdFvCS9zmCNh8SiFRklUtoIvc=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-4501-5734844-1.jpg,20% OFF
54AF6SH4AAA64EGS,413,New Balance,Rp 899.000,Rp 629.300,https://www.zalora.co.id/p/new-balance-413-white-4860982,https://dynamic.zacdn.com/p8h56Rd5WwEVwv547fcTXZrZQVQ=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/new-balance-0220-2890684-1.jpg,30% OFF
0F2B7SH546E200GS,Nike Initiator,Nike,Rp 1.299.000,,https://www.zalora.co.id/p/nike-nike-initiator-silver-5074285,https://dynamic.zacdn.com/1CAXWdWyktXgd7yta8yRt09sobg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-0562-5824705-1.jpg,
22AE7SHCCB49ABGS,Infinite Men's Running Shoes,Under Armour,Rp 1.599.000,Rp 1.119.300,https://www.zalora.co.id/p/under-armour-infinite-men-s-running-shoes-grey-5013845,https://dynamic.zacdn.com/NujTOwHkrC_fQkrY4jeOKbOvyeY=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6869-5483105-1.jpg,30% OFF
D5F93SH30DF831GS,ASICS Men Magic Speed 4 Standard-1011B875.600,ASICS,Rp 2.499.000,,https://www.zalora.co.id/p/asics-asics-men-magic-speed-4-standard-1011b875-600-multi-5093137,https://dynamic.zacdn.com/ZO8fKOl5KapXNgDhXBdc_dnjRlQ=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-2554-7313905-1.jpg,
9EE7ASH4C8021AGS,RUN 70s 2.0 Shoes,ADIDAS,Rp 1.100.000,,https://www.zalora.co.id/p/adidas-run-70s-2-0-shoes-black-4793987,https://dynamic.zacdn.com/AmbBe7Jacj-R6ghbBt5POl87JI0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-9496-7893974-1.jpg,
A9225SH83ABFE8GS,Sepatu Cowok Lentur Sporty Sneakers Pria Olahraga Running Breathable QN1915,LURAD,Rp 410.000,Rp 205.000,https://www.zalora.co.id/p/lurad-sepatu-cowok-lentur-sporty-sneakers-pria-olahraga-running-breathable-qn1915-black-4981247,https://dynamic.zacdn.com/DsZzF8pjNKVZwwhx4wVfPSERlO8=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/lurad-5239-7421894-1.jpg,50% OFF
B2743SH0AD519BGS,Cityride,Reebok,Rp 1.099.000,,https://www.zalora.co.id/p/reebok-cityride-multi-4863600,https://dynamic.zacdn.com/HG7ZC0UnCYdsIwpfX49RhquZOio=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/reebok-0409-0063684-1.jpg,
B9416SHBDCB690GS,411,New Balance,Rp 899.000,Rp 719.200,https://www.zalora.co.id/p/new-balance-411-multi-4828747,https://dynamic.zacdn.com/8CyPbaqx16ylzEEbeNdGsjC9IuA=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/new-balance-5623-7478284-1.jpg,20% OFF
1BC57SH8AA795BGS,MC Trainer 3 Workout Shoes,Nike,Rp 1.069.000,Rp 962.100,https://www.zalora.co.id/p/nike-mc-trainer-3-workout-shoes-black-4976627,https://dynamic.zacdn.com/2D85jTKVyS3sWEIY9ap7bwEvxFc=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-1910-7266794-1.jpg,10% OFF
6190CSH4B31D01GS,Infinite Men's Running Shoes,Under Armour,Rp 1.599.000,Rp 1.119.300,https://www.zalora.co.id/p/under-armour-infinite-men-s-running-shoes-white-5013619,https://dynamic.zacdn.com/wxVI1qtIMa0d-ucm6I2NqeGbNUc=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6993-9163105-1.jpg,30% OFF
1120ASH817686EGS,ASICS Men Gel-Cumulus 27 Standard-1011B960.750,ASICS,Rp 1.999.000,,https://www.zalora.co.id/p/asics-asics-men-gel-cumulus-27-standard-1011b960-750-multi-5082521,https://dynamic.zacdn.com/Q6giYf8wCllrbgPRdMkx-knrmOk=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-2416-1252805-1.jpg,
E4BAASHBBAB95FGS,910nineten FUJIWARA REANIMATION sepatu training - Merah/Hitam,910,Rp 649.900,,https://www.zalora.co.id/p/910-910nineten-fujiwara-reanimation-sepatu-training-merah-hitam-red-4269708,https://dynamic.zacdn.com/gkkG5pNPfVFx6ooAUJkh3wykwWY=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-0470-8079624-1.jpg,
7DBE0SH8087EF0GS,Quest 6 Men's Road Running Shoes,Nike,Rp 1.199.000,Rp 1.079.100,https://www.zalora.co.id/p/nike-quest-6-men-s-road-running-shoes-black-4976253,https://dynamic.zacdn.com/MuhFcKdrQpRaKeLcwq4nkU27mNM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-2116-3526794-1.jpg,10% OFF
4051DSH8CE4285GS,Charged Pursuit 4 Men's Running Shoes,Under Armour,Rp 999.000,Rp 949.050,https://www.zalora.co.id/p/under-armour-charged-pursuit-4-men-s-running-shoes-white-5013767,https://dynamic.zacdn.com/72h0IRYM_H2Je-tmCUpjmx3egpk=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-9699-7673105-1.jpg,5% OFF
1DE67SHB8D8E61GS,Ultrarun 5 Running Shoes,ADIDAS,Rp 1.300.000,,https://www.zalora.co.id/p/adidas-ultrarun-5-running-shoes-blue-4983729,https://dynamic.zacdn.com/B9humkgHdIhEvUrATM6W-xQ_2FM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-5816-9273894-1.jpg,
70900SHECFBC81GS,Run Swift 3 Road Running Shoes,Nike,Rp 1.129.000,Rp 1.016.100,https://www.zalora.co.id/p/nike-run-swift-3-road-running-shoes-black-3837590,https://dynamic.zacdn.com/_gAVuQVgFdudddj3jf34NivJzrE=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-8248-0957383-1.jpg,10% OFF
7557DSHF2A0016GS,Declan Sneakers Classic Runner DEFTA 01-094,Declan,Rp 949.900,,https://www.zalora.co.id/p/declan-declan-sneakers-classic-runner-defta-01-094-black-4179037,https://dynamic.zacdn.com/cQFNj-ROK_rZ6Dab51DQs4vWQZI=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/declan-6555-7309714-1.jpg,
21368SH3CA0FB0GS,ASICS Men Gel-Kayano 32 Standard-1011C052.102,ASICS,Rp 2.599.000,,https://www.zalora.co.id/p/asics-asics-men-gel-kayano-32-standard-1011c052-102-multi-5030779,https://dynamic.zacdn.com/OIKrCRzQKmqkB4rHSVJkUIdeTqU=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-3391-9770305-1.jpg,
1BA68SHA15619BGS,Promina Walking Shoes,Nike,Rp 889.000,,https://www.zalora.co.id/p/nike-promina-walking-shoes-white-4976624,https://dynamic.zacdn.com/l7NVLGjF-42O7R6UkfdjD6QkmXQ=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-3468-4266794-1.jpg,
